region_id;iso_smaf;gr_age;sans_services;dom;rpa;ri;nsa;chsld
9;7;2;.005988;.0114504;1;0;0;0
9;7;3;.0053166;.0104353;.0056391;.0125;.0515021;.0158014
9;8;1;0;.0134228;0;.010101;0;0
9;8;2;0;.1111111;0;0;0;0
9;8;3;.0070352;.0165441;.0155091;.0127849;.0413793;.0119048
9;9;1;.0027223;.0086436;.0078125;.0066445;.0142857;.0081633
9;9;2;.0105541;.0092937;.0392157;0;0;.0204082
9;9;3;.0088868;.0204017;.0226171;.0114596;.03663;.0265226
9;10;1;0;.0070175;.1;.0023474;.0344828;0
9;10;2;0;0;0;0;.0277778;.0277778
9;10;3;.0076775;.0142566;.0179856;.0080071;.0288582;.0204819
9;11;1;.0121951;.0172414;0;0;0;.0255102
9;11;2;0;.0188679;0;0;0;0
9;11;3;.015444;.0199115;.0583942;.0286533;.040293;.0308077
9;12;1;0;.005814;0;0;0;0
9;12;2;0;.025641;0;.0108696;0;0
9;12;3;.0090703;.0184729;.0258303;.015544;.0262009;.0297787
9;13;1;0;.003268;.0625;0;0;.0027624
9;13;2;.3333333;.0422535;0;0;0;.009009
9;13;3;.0258621;.0364963;.0212766;.0566038;.0359043;.0370575
9;14;1;0;0;0;0;.02;.0108303
9;14;2;.0408163;.0714286;0;0;.0517241;.03125
9;14;3;.0136986;.0506329;.0666667;.0238095;.0225499;.0336096
10;1;1;.0023935;.0031185;0;0;0;0
10;1;2;.0025189;.0040323;0;0;0;0
10;1;3;.0060759;.0027911;.0035587;1;0;0
10;2;1;0;.0107527;0;0;0;0
10;2;2;.0108696;.0306122;0;0;0;0
10;2;3;.0046512;.010989;.0162602;0;0;0
10;3;1;0;.1052632;0;0;0;0
10;3;2;0;0;0;0;0;0
10;3;3;0;0;.0080645;0;0;0
10;4;1;.0033003;.0191388;0;0;0;0
10;4;2;0;0;0;0;0;0
10;4;3;.0086207;.0152027;.0117994;.05;0;0
10;5;1;0;0;0;.0147059;0;0
10;5;2;.0416667;0;0;0;0;0
10;5;3;.0045249;.0137363;.0055556;.012987;0;0
10;6;1;0;0;0;.0227273;0;0
10;6;2;0;0;0;0;0;0
10;6;3;.0117647;.015873;.0330578;.0217391;0;.0384615
10;7;1;0;0;0;.0149254;0;0
10;7;2;0;0;0;0;0;0
10;7;3;0;.0306122;.0134228;.0045249;0;.0051546
10;8;1;0;0;0;0;0;0
10;8;2;0;0;0;0;0;.1111111
10;8;3;.0092593;0;0;.0101523;0;.04375
10;9;1;.04;0;0;0;0;.0063291
10;9;2;0;0;0;0;0;0
10;9;3;.0294118;.0344828;0;.0294118;0;.05
10;10;1;0;0;0;0;0;0
10;10;2;0;0;0;0;0;1
10;10;3;.0147059;0;0;.0144928;0;.04811
10;11;1;0;0;0;0;0;0
10;11;2;0;0;0;0;0;.1
10;11;3;0;.0212766;0;.037037;0;.1285714
10;12;1;0;0;0;0;0;0
10;12;2;0;0;0;0;0;.1428571
10;12;3;0;0;0;.0064103;0;.0384615
10;13;1;0;0;0;0;0;0
10;13;2;0;0;0;0;0;.037037
10;13;3;0;.1111111;0;.0434783;0;.0266667
10;14;1;0;0;0;0;0;.0217391
10;14;2;0;0;0;0;0;0
10;14;3;0;.1333333;0;.25;0;.0704225
11;1;1;.0014896;.0119233;0;.0063694;0;0
11;1;2;.0010055;.0134771;.0243902;0;0;0
11;1;3;.0019422;.0096192;.0086342;0;0;0
11;2;1;.0032103;.0165394;0;0;0;0
11;2;2;.0033223;.012685;0;0;0;0
11;2;3;.0033762;.0136437;.0086207;0;0;0
11;3;1;.0017575;0;.0425532;0;0;0
11;3;2;0;.0138889;.0131579;0;0;0
11;3;3;.003994;.0148699;.0066189;0;0;0
11;4;1;.0039761;.0123217;.005988;0;0;0
11;4;2;.0060827;.0197095;0;0;0;0
11;4;3;.005131;.0125985;.013341;0;0;.04
11;5;1;.0005472;.007362;0;.0017007;0;.125
11;5;2;.0046296;.0174419;0;0;0;.1111111
11;5;3;.0036242;.013482;.0078568;.0166667;.0909091;.0454545
11;6;1;.0020921;.0101781;.0064935;.0060606;0;.0526316
11;6;2;0;.0128755;.005291;0;0;1
11;6;3;.01012;.0157887;.0108803;.0202899;.1;.0408163
11;7;1;.0007496;0;0;.0031646;0;.05
11;7;2;.0109649;.0036101;0;0;0;.0909091
11;7;3;.0039973;.0100771;.0137059;.009922;.0212766;.0534125
11;8;1;.0107527;.006135;.0104167;0;.0833333;0
11;8;2;.0063291;.0139535;0;.011236;0;1
11;8;3;.0088545;.0184375;.0161045;.0112676;.037037;.0641711
11;9;1;.0105691;.0108794;.0163934;.0050891;.009434;.021645
11;9;2;.0259366;.0211817;.0088106;.01;0;.030303
11;9;3;.0107854;.0216529;.0172823;.022293;.0213675;.027408
11;10;1;.001171;.0041754;0;.0029851;.0153846;.0326087
11;10;2;0;.012987;0;0;.0416667;.0310078
11;10;3;.0148402;.0193299;.0195865;.0104754;.0230216;.0268107
11;11;1;.0036232;.0167131;0;0;0;.0253165
11;11;2;.0340909;.0235294;0;0;0;.0140845
11;11;3;.008872;.0331858;.0345423;.0240481;.0527344;.036855
11;12;1;0;.0022124;0;.009901;0;.0067114
11;12;2;.0117647;0;.0666667;.0152672;0;0
11;12;3;.0114811;.0221745;.0206659;.023569;.0358566;.0300154
11;13;1;.0145631;.0116822;0;.0057143;.0104167;.014862
11;13;2;.015625;.0253165;0;0;0;.0316742
11;13;3;.0498339;.0327198;.0059172;.0336134;.0460048;.0334058
11;14;1;.0041152;.0135135;0;.0119048;0;.0159236
11;14;2;.0526316;.025;.2;.0169492;.0384615;.032967
11;14;3;.0108696;.0410959;.0253165;.0496894;.055794;.0337041
12;1;1;.000362;.0061385;.0041152;0;0;0
12;1;2;.0032907;.0106432;0;0;0;0
12;1;3;.001978;.0081335;.0078626;0;0;.0212766
12;2;1;.0005916;.0051975;0;0;0;0
12;2;2;.0042694;.0087719;0;0;0;0
12;2;3;.0031129;.0133947;.0071703;0;0;0
12;3;1;.0011689;.0088496;.0104987;.0026455;0;0
12;3;2;.0019685;.0227273;.0065359;.0138889;0;0
12;3;3;.0035471;.0097561;.0095077;.003937;0;0
12;4;1;.0033333;.0092313;.006993;.0040984;0;0
12;4;2;.0052873;.0141538;.0059289;0;0;0
12;4;3;.0051307;.01301;.0118602;.0333333;.5;.0277778
12;5;1;.0005904;.003034;.0044053;.0018498;0;.0210526
12;5;2;.0017283;.0068399;.0099502;.002809;.5;.1176471
12;5;3;.0038866;.0101807;.0082489;.0040323;0;.0607029
12;6;1;.0034453;.0098177;.0035524;.0063559;.0227273;.0526316
12;6;2;.0033784;.0229358;.006772;.0082645;0;.0333333
12;6;3;.0078439;.0144166;.0141042;.0168067;.030303;.030303
12;7;1;.0007348;.0066722;0;.0017007;0;.0064935
12;7;2;.0017281;.0110497;.0055762;.0060449;0;0
12;7;3;.0047006;.0096957;.0086609;.0070685;.025641;.0227175
12;8;1;.0039788;.0057471;.0173913;.0043605;0;.0128205
12;8;2;0;.0042017;0;0;0;.0054054
12;8;3;.0076003;.0118318;.0136326;.0109051;.015674;.0294209
12;9;1;.008853;.0083799;.0080882;.0040816;.017094;.0127551
12;9;2;.0109141;.0214746;.0096154;.0055866;.015625;.0190024
12;9;3;.0148309;.018338;.0210883;.0144265;.0282132;.0394951
12;10;1;.0008751;.0030326;.0160428;.0054778;0;.0142349
12;10;2;.0081466;.0206897;.0074627;.0017391;0;.0151134
12;10;3;.0104782;.0227934;.0167264;.0111475;.0282318;.0313526
12;11;1;.0018315;.0051546;.0061728;0;0;.0120643
12;11;2;.0186916;.0155039;.0119048;.0041667;0;.0120192
12;11;3;.0195838;.0292712;.0313901;.0168841;.0295508;.0382355
12;12;1;.0030581;.0031847;.0128205;.0034572;.0102041;.0129032
12;12;2;.004878;.010989;.015748;.0054496;0;.0235546
12;12;3;.0142737;.0212061;.0200159;.0112888;.0363636;.0336485
12;13;1;.0098522;.0056926;.009434;.002886;0;.0160727
12;13;2;.0242424;.0120482;.0093458;.016129;0;.0149864
12;13;3;.0245499;.0431154;.0403587;.0298246;.0429553;.0372864
12;14;1;.0028037;.0020921;.0206186;.0070217;0;.0170109
12;14;2;.0168539;.04;.2857143;.0769231;.0181818;.0254453
12;14;3;.0244399;.0301724;.0430108;.0348259;.0268199;.0396581
13;1;1;.0007331;.0051924;0;.0007692;0;0
13;1;2;.0013206;.008658;0;0;0;0
13;1;3;.0019018;.0089178;.0139513;.009434;0;0
13;2;1;.0009243;.0114155;0;0;0;0
13;2;2;.0039216;.016092;0;0;0;0
13;2;3;.0020718;.0118249;.0077178;0;0;0
13;3;1;.0006135;.0052632;0;.0011779;0;0
13;3;2;.0017513;0;0;0;0;0
13;3;3;.0049875;.0126642;.0138376;0;0;.0113636
13;4;1;.0018527;.0086377;0;0;0;0
13;4;2;.0047775;.0209945;0;0;0;0
13;4;3;.0047867;.0118738;.0150907;.0163934;0;.0103306
13;5;1;.000153;.0063425;0;.0001804;0;.002849
13;5;2;.0031983;.002849;0;.0018692;0;.015625
13;5;3;.0040262;.0088768;.0124731;.0134771;.1111111;.0556962
13;6;1;.0062837;.0139535;0;.0063463;0;.0076923
13;6;2;.0059172;.0141343;0;0;0;.009009
13;6;3;.0070332;.0153007;.017494;.0156057;0;.0515085
13;7;1;.0000503;.0041736;0;.000658;.0227273;.0068966
13;7;2;.0075758;.0129032;0;.0031471;0;0
13;7;3;.003802;.0089519;.0082518;.0079669;0;.0297398
13;8;1;.0017007;.0080645;0;0;0;.015674
13;8;2;.006993;.0116279;.1;.0019305;0;.0084034
13;8;3;.0069796;.0129902;.0135843;.0085916;.0434783;.0342443
13;9;1;.0065592;.0055831;.0571429;.0032258;0;.0267983
13;9;2;.0092688;.0119177;.0588235;.0028902;0;.0198171
13;9;3;.0097991;.0197273;.0224252;.0125576;.0909091;.0280492
13;10;1;.0008336;.0028169;0;.0021853;0;.0184332
13;10;2;0;0;0;.0057471;0;.0109489
13;10;3;.0073291;.0153512;.0155521;.0077149;0;.0325829
13;11;1;.0032154;.0235294;0;0;0;.0083333
13;11;2;0;.0194175;0;0;0;.0280899
13;11;3;.0156154;.0289773;.0373444;.0157143;.0294118;.0335793
13;12;1;.0001263;.0025773;0;.0012829;0;.0056926
13;12;2;.0070423;0;0;.0063694;0;.0175055
13;12;3;.0159287;.0168067;.0214477;.0090674;0;.0307406
13;13;1;.0029412;.0033613;0;0;.0052356;.0129683
13;13;2;0;.0198676;0;.025;.0769231;.0163043
13;13;3;.023974;.0330827;.0361757;.031339;.0181818;.0361454
13;14;1;.0016964;.0067204;0;.0018293;0;.0171821
13;14;2;0;0;0;0;0;.0097087
13;14;3;.0268734;.036716;.0454545;.020202;.0153846;.0406413
14;1;1;.0018812;.0102353;.0217391;.0010493;0;0
14;1;2;.0037532;.01437;.0116959;.0138889;0;0
14;1;3;.0024528;.0087199;.0089096;.0084746;0;0
14;2;1;.0020031;.0133038;0;.0046948;0;.6666667
14;2;2;.0057389;.0173333;0;0;0;0
14;2;3;.0047899;.0155968;.0100779;0;0;.0196078
14;3;1;.0021268;.02;0;.0008251;1;.005814
14;3;2;.0048426;.0253165;.0084034;0;0;.027027
14;3;3;.00625;.0131092;.0084211;.0061728;0;.0305344
14;4;1;.005542;.0090785;.0085911;.0104439;0;0
14;4;2;.0078588;.0156305;.0195652;.0057471;0;0
14;4;3;.0069275;.0146343;.0113952;.0162602;.1428571;.0176991
14;5;1;.0011513;.0083037;.0047847;.0018683;0;.0043478
14;5;2;.0037155;.009375;.0064103;.0039448;0;.0135135
14;5;3;.0041667;.0112462;.0109649;.0043732;0;.0319489
14;6;1;.0079642;.0107527;.0066667;.0069204;0;.0194805
14;6;2;.007971;.0187135;.0069444;.0051813;0;.016129
14;6;3;.0078663;.0191412;.0154554;.0124302;.0540541;.0461538
14;7;1;.000672;.0029709;.0054054;.0016402;.0357143;.0043384
14;7;2;.0083082;.0068871;0;.0034965;0;.0126984
14;7;3;.0057187;.0115337;.0088999;.008671;0;.0298413
14;8;1;.0036364;.0045045;0;.00409;0;.0134228
14;8;2;.0198676;.0141343;.0128205;.0073171;0;.0169014
14;8;3;.0106616;.0143094;.0164011;.0096523;.036036;.0289369
14;9;1;.0072414;.0089659;.0158014;.0046332;.1428571;.0130719
14;9;2;.0153531;.0215497;.0239234;.0063291;.0625;.0154525
14;9;3;.016853;.0221161;.020754;.0154134;.1851852;.0290752
14;10;1;.0035258;.0046729;0;.0022805;0;.004779
14;10;2;.0119904;.0152284;0;.0103306;0;.0141844
14;10;3;.0141011;.0183631;.0182841;.0099895;.0217391;.027846
14;11;1;.0115473;.0190476;0;0;0;.0100402
14;11;2;.0136986;.0046083;0;.0277778;0;.0159236
14;11;3;.0199244;.0286924;.0285919;.0291391;.0588235;.0371484
14;12;1;.0043451;.0020855;0;.002623;0;.0175182
14;12;2;.0156863;.0055866;0;.0050125;0;.0143416
14;12;3;.0153444;.0246194;.0203134;.0126459;.0240964;.0331678
14;13;1;.0063492;.0112782;.0384615;.0045942;0;.0129151
14;13;2;.0267176;.0269542;.0526316;0;.4;.0161146
14;13;3;.0261357;.0409656;.0273141;.0196721;.0793651;.0392098
14;14;1;.0043584;.0044164;0;.0021119;.037037;.0105485
14;14;2;.0535714;.0315789;0;0;0;.0236407
14;14;3;.0284153;.0321337;.0930233;.0113636;.1071429;.0392681
15;1;1;.0012593;.007965;.0184332;.0034996;.3333333;0
15;1;2;.0021508;.0109056;0;0;0;0
15;1;3;.0022148;.010222;.0072801;.0076336;0;.0058824
15;2;1;.0013363;.0118999;.0277778;.003125;0;0
15;2;2;.002936;.0139398;.0188679;0;0;0
15;2;3;.0035215;.0148056;.0080101;.0196078;0;0
15;3;1;.0026567;.0126783;.0084388;0;0;0
15;3;2;.0037488;.0199115;.0032362;0;0;.0833333
15;3;3;.00558;.0171985;.00837;0;0;.0833333
15;4;1;.0026613;.0096817;.0026247;0;0;.0526316
15;4;2;.0034076;.0154055;.0130208;0;0;0
15;4;3;.0048886;.0149007;.012116;.0273438;0;.0155039
15;5;1;.0001465;.0045924;.0067416;.0012266;0;.0067797
15;5;2;.003245;.0118026;.0080808;.0024155;0;.030303
15;5;3;.0044379;.010863;.0075635;.0083955;.0344828;.0367647
15;6;1;.0074594;.0204082;.0033784;.0043783;.0645161;.0529101
15;6;2;.0088283;.0133333;.0052356;.0107527;.1111111;.0326087
15;6;3;.0083474;.0176955;.0135404;.0138226;.059322;.0432845
15;7;1;.0003408;.0033833;.0023364;.0020643;0;.0056391
15;7;2;.0035971;.0119048;0;.0059682;.0384615;.0176991
15;7;3;.0046074;.0098161;.0086547;.0086768;.0594595;.0334988
15;8;1;.0021575;.0129534;0;.0008621;0;.0162162
15;8;2;.0033557;.0170213;0;.0046512;0;.0379747
15;8;3;.0091078;.0148485;.0132704;.0104655;.0320197;.0271669
15;9;1;.0067182;.0096487;.0025907;.0044194;.0127796;.0141935
15;9;2;.0117702;.0205188;.0182371;.0115108;.0350877;.0172009
15;9;3;.0164066;.023676;.0295931;.0153216;.047486;.0323043
15;10;1;.0012541;.0094787;0;.0010552;0;.0070423
15;10;2;.0107527;.005;0;.0061162;.0526316;.0127932
15;10;3;.0128705;.0183353;.0218978;.0151347;.038674;.0346116
15;11;1;.0028409;.0115207;0;.0037175;0;.0136674
15;11;2;.0193237;0;.1176471;0;0;.0340136
15;11;3;.0244537;.0334096;.0422985;.0217077;.0322245;.0370511
15;12;1;.0007444;.0040096;.0588235;.0018275;0;.011889
15;12;2;.012;.0143885;.0277778;.0036364;.05;.0214286
15;12;3;.0173894;.0228607;.0222894;.0197628;.0366337;.0326995
15;13;1;.0043237;.0096953;0;.0040984;.0239521;.013567
15;13;2;.0167364;.0467836;.03125;.0086207;.0178571;.017094
15;13;3;.0245432;.0315457;.0514706;.0510397;.0555015;.0404396
15;14;1;.0018142;.0029087;.0153846;.0023372;.0136986;.0116137
15;14;2;.0141844;.025641;.0555556;.010929;.1111111;.0243363
15;14;3;.029073;.0531792;.0584192;.0307692;.05375;.0393741
16;1;1;.0006694;.0054752;.0121212;.0009723;.0714286;0
16;1;2;.0019954;.0099193;.0066756;0;0;0
16;1;3;.0020572;.008589;.00736;0;.05;.0064516
16;2;1;.0009584;.0071599;.0060606;.0016722;0;0
16;2;2;.002329;.0123552;0;0;0;0
16;2;3;.0027855;.0122435;.0085211;.0097087;.1818182;.0172414
16;3;1;.001986;.0087859;0;.0010395;0;0
16;3;2;.0019164;.0143885;0;.008;0;.0095238
16;3;3;.0038682;.010728;.0082928;.0197628;0;.0053191
16;4;1;.0026777;.0068937;.0029718;.0025381;0;.0163934
16;4;2;.0055101;.0101786;.0061296;.0074074;0;0
16;4;3;.0054707;.0128863;.0115972;.0127119;.1041667;.0196721
16;5;1;.0003725;.004603;.002765;.0010485;.0144928;.0034965
16;5;2;.0030953;.0109195;.0043636;.0009615;.25;.0035587
16;5;3;.0046813;.00995;.0072163;.0048721;.0125;.0329513
16;6;1;.0062893;.0118402;.0083682;.0031286;.05;.0162866
16;6;2;.0096275;.0154091;.0066756;.0063739;0;.0166976
16;6;3;.0085259;.015815;.014474;.0129994;.0547945;.0376443
16;7;1;.0004768;.0028201;.0013193;.0012759;0;.007617
16;7;2;.0033456;.0078074;.0070225;.0032131;.05;.0217822
16;7;3;.005575;.0096012;.008024;.0061604;.0380952;.0306419
16;8;1;.0007179;.0074184;.0035336;.001933;0;.004882
16;8;2;.0078038;.0068376;0;.0018083;.0526316;.0190311
16;8;3;.0080814;.0146103;.0138673;.0104918;.0597826;.0266438
16;9;1;.0051005;.0073018;.0081633;.0045952;0;.0103093
16;9;2;.0107326;.0130255;.0076103;.0052666;.1;.0242718
16;9;3;.0137329;.01851;.0211808;.0145679;.0474453;.0273084
16;10;1;.0007673;.0017809;0;.0026711;.0526316;.0105328
16;10;2;.0024038;.013947;.007874;.0060322;0;.0091421
16;10;3;.0109836;.0171993;.0166593;.0117714;.0462963;.0320034
16;11;1;.0037961;.011985;0;.003012;0;.0130463
16;11;2;.0119904;.005618;.0217391;.0090634;0;.0159617
16;11;3;.0195984;.0315009;.0318458;.022293;.0787037;.0352338
16;12;1;.0006316;.0031289;0;.0030864;0;.011257
16;12;2;.0169133;.012987;.0666667;.0087125;0;.0189091
16;12;3;.016219;.0190027;.0201005;.011768;.029661;.0342616
16;13;1;.002567;.0056206;.0178571;.0022255;0;.0148075
16;13;2;.0184426;.0224215;0;0;.125;.0185928
16;13;3;.0276491;.0310869;.030343;.0262954;.0580205;.0362397
16;14;1;.0013141;.0051709;.009009;.0034613;0;.0119366
16;14;2;.0094637;.0201005;0;.0163934;0;.0180328
16;14;3;.0289818;.0324446;.0401338;.0399449;.0540541;.0369055
17;1;1;.0023935;.0031185;0;0;0;0
17;1;2;.0025189;.0040323;0;0;0;0
17;1;3;.0060759;.0027911;.0035587;1;0;0
17;2;1;0;.0107527;0;0;0;0
17;2;2;.0108696;.0306122;0;0;0;0
17;2;3;.0046512;.010989;.0162602;0;0;0
17;3;1;0;.1052632;0;0;0;0
17;3;2;0;0;0;0;0;0
17;3;3;0;0;.0080645;0;0;0
17;4;1;.0033003;.0191388;0;0;0;0
17;4;2;0;0;0;0;0;0
17;4;3;.0086207;.0152027;.0117994;.05;0;0
17;5;1;0;0;0;.0147059;0;0
17;5;2;.0416667;0;0;0;0;0
17;5;3;.0045249;.0137363;.0055556;.012987;0;0
17;6;1;0;0;0;.0227273;0;0
17;6;2;0;0;0;0;0;0
17;6;3;.0117647;.015873;.0330578;.0217391;0;.0384615
17;7;1;0;0;0;.0149254;0;0
17;7;2;0;0;0;0;0;0
17;7;3;0;.0306122;.0134228;.0045249;0;.0051546
17;8;1;0;0;0;0;0;0
17;8;2;0;0;0;0;0;.1111111
17;8;3;.0092593;0;0;.0101523;0;.04375
17;9;1;.04;0;0;0;0;.0063291
17;9;2;0;0;0;0;0;0
17;9;3;.0294118;.0344828;0;.0294118;0;.05
17;10;1;0;0;0;0;0;0
17;10;2;0;0;0;0;0;1
17;10;3;.0147059;0;0;.0144928;0;.04811
17;11;1;0;0;0;0;0;0
17;11;2;0;0;0;0;0;.1
17;11;3;0;.0212766;0;.037037;0;.1285714
17;12;1;0;0;0;0;0;0
17;12;2;0;0;0;0;0;.1428571
17;12;3;0;0;0;.0064103;0;.0384615
17;13;1;0;0;0;0;0;0
17;13;2;0;0;0;0;0;.037037
17;13;3;0;.1111111;0;.0434783;0;.0266667
17;14;1;0;0;0;0;0;.0217391
17;14;2;0;0;0;0;0;0
17;14;3;0;.1333333;0;.25;0;.0704225
18;1;1;.0023935;.0031185;0;0;0;0
18;1;2;.0025189;.0040323;0;0;0;0
18;1;3;.0060759;.0027911;.0035587;1;0;0
18;2;1;0;.0107527;0;0;0;0
18;2;2;.0108696;.0306122;0;0;0;0
18;2;3;.0046512;.010989;.0162602;0;0;0
18;3;1;0;.1052632;0;0;0;0
18;3;2;0;0;0;0;0;0
18;3;3;0;0;.0080645;0;0;0
18;4;1;.0033003;.0191388;0;0;0;0
18;4;2;0;0;0;0;0;0
18;4;3;.0086207;.0152027;.0117994;.05;0;0
18;5;1;0;0;0;.0147059;0;0
18;5;2;.0416667;0;0;0;0;0
18;5;3;.0045249;.0137363;.0055556;.012987;0;0
18;6;1;0;0;0;.0227273;0;0
18;6;2;0;0;0;0;0;0
18;6;3;.0117647;.015873;.0330578;.0217391;0;.0384615
18;7;1;0;0;0;.0149254;0;0
18;7;2;0;0;0;0;0;0
18;7;3;0;.0306122;.0134228;.0045249;0;.0051546
18;8;1;0;0;0;0;0;0
18;8;2;0;0;0;0;0;.1111111
18;8;3;.0092593;0;0;.0101523;0;.04375
18;9;1;.04;0;0;0;0;.0063291
18;9;2;0;0;0;0;0;0
18;9;3;.0294118;.0344828;0;.0294118;0;.05
18;10;1;0;0;0;0;0;0
18;10;2;0;0;0;0;0;1
18;10;3;.0147059;0;0;.0144928;0;.04811
18;11;1;0;0;0;0;0;0
18;11;2;0;0;0;0;0;.1
18;11;3;0;.0212766;0;.037037;0;.1285714
18;12;1;0;0;0;0;0;0
18;12;2;0;0;0;0;0;.1428571
18;12;3;0;0;0;.0064103;0;.0384615
18;13;1;0;0;0;0;0;0
18;13;2;0;0;0;0;0;.037037
18;13;3;0;.1111111;0;.0434783;0;.0266667
18;14;1;0;0;0;0;0;.0217391
18;14;2;0;0;0;0;0;0
18;14;3;0;.1333333;0;.25;0;.0704225
